,old_index,time,open,close,high,low,volume
37815,507558,2019-12-28 05:17:00,7349.6,7349.823152,7349.823152,7349.6,1.05905214
37816,507559,2019-12-28 05:18:00,7349.93220812,7350.0,7350.0,7349.93220812,0.98555
37817,507560,2019-12-28 05:19:00,7350.0,7350.0,7350.0,7350.0,0.035
37818,507561,2019-12-28 05:20:00,7350.0,7349.93222547,7350.0,7349.93222547,0.055
37819,507562,2019-12-28 05:21:00,7349.93222547,7350.0,7350.0,7349.93222547,0.04
37820,507563,2019-12-28 05:22:00,7350.0,7350.0,7350.0,7350.0,0.03685091
37821,507564,2019-12-28 05:23:00,7349.93222547,7349.93222547,7350.0,7349.93222547,0.04
37822,507565,2019-12-28 05:24:00,7350.0,7352.5,7352.5,7350.0,1.34059909
37823,507566,2019-12-28 05:25:00,7352.7,7359.76593981,7361.2,7352.7,0.82599375
37824,507567,2019-12-28 05:26:00,7359.8,7355.8,7359.8,7355.8,1.77621782
37825,507568,2019-12-28 05:27:00,7355.8,7355.851790000001,7355.851790000001,7355.8,0.27823447
37826,507569,2019-12-28 05:28:00,7355.85479653,7352.5,7355.85479653,7352.5,4.40749861
37827,507570,2019-12-28 05:29:00,7352.563442000001,7344.7,7352.563442000001,7344.7,7.62656116
37828,507571,2019-12-28 05:30:00,7344.7,7344.8,7344.8,7344.7,0.2467
37829,507572,2019-12-28 05:31:00,7344.7,7344.7,7344.707944,7344.7,0.713382
37830,507573,2019-12-28 05:32:00,7344.8,7346.1,7346.1,7344.8,0.03586886
37831,507574,2019-12-28 05:33:00,7349.0,7349.0,7349.0,7349.0,0.01189678
37832,507575,2019-12-28 05:34:00,7348.92648556,7349.640466,7349.640466,7348.92648556,0.015
37833,507576,2019-12-28 05:35:00,7349.7,7351.4,7355.0,7349.7,1.04209711
37834,507577,2019-12-28 05:36:00,7351.83190629,7351.1,7351.83190629,7349.9,4.245
37835,507578,2019-12-28 05:37:00,7350.9,7350.9,7351.1,7350.2,0.68489164
37836,507579,2019-12-28 05:38:00,7351.27318889,7351.2,7351.27318889,7351.2,0.06122157
37837,507580,2019-12-28 05:39:00,7351.3,7351.3,7351.3,7351.3,0.015
37838,507581,2019-12-28 05:41:00,7354.84907397,7352.5,7354.84907397,7352.5,4.08556983
37839,507582,2019-12-28 05:42:00,7352.5,7353.6,7353.6,7352.4,5.11366577
37840,507583,2019-12-28 05:43:00,7353.6,7353.6,7353.6,7353.50812791,2.0213329
37841,507584,2019-12-28 05:44:00,7354.0,7353.9,7354.0,7353.9,0.20991141
37842,507585,2019-12-28 05:45:00,7353.9,7355.9,7355.9,7353.9,2.22936093
37843,507586,2019-12-28 05:46:00,7355.7,7355.8,7355.8,7355.4,1.14
37844,507587,2019-12-28 05:47:00,7358.2,7361.1,7361.1,7358.2,4.54831101
37845,507588,2019-12-28 05:48:00,7361.03154372,7363.4,7363.4,7361.03154372,1.57075219
37846,507589,2019-12-28 05:49:00,7363.2,7363.2,7363.2,7363.2,2.61049211
37847,507590,2019-12-28 05:50:00,7363.2,7361.0,7364.3,7361.0,17.93479447
37848,507591,2019-12-28 05:51:00,7361.0,7361.0,7361.1,7361.0,0.87502068
37849,507592,2019-12-28 05:52:00,7361.0,7356.2,7361.0,7355.5,1.33647339
37850,507593,2019-12-28 05:53:00,7356.3,7361.0,7361.0,7356.2,0.15
37851,507594,2019-12-28 05:54:00,7359.9,7360.0,7360.1,7359.9,2.2769999999999997
37852,507595,2019-12-28 05:55:00,7360.0,7359.98943371,7360.0,7359.98943371,0.115
37853,507596,2019-12-28 05:56:00,7360.0,7359.9,7360.0,7359.9,0.515
37854,507597,2019-12-28 05:57:00,7360.0,7359.98943371,7360.0,7359.9,0.033563800000000005
37855,507598,2019-12-28 05:58:00,7359.98943371,7359.98943371,7359.98943371,7359.9,0.035
37856,507599,2019-12-28 05:59:00,7359.98943371,7359.98943371,7359.98943371,7359.98943371,0.03644153
37857,507600,2019-12-28 06:00:00,7359.98943371,7360.0,7360.0,7359.9,0.45449432
37858,507601,2019-12-28 06:01:00,7360.0,7359.98943371,7360.0,7359.98943371,0.23147211
37859,507602,2019-12-28 06:02:00,7360.0,7359.9,7360.0,7359.9,7.26320253
37860,507603,2019-12-28 06:03:00,7360.0,7360.0,7360.0,7359.98943371,0.17598869
37861,507604,2019-12-28 06:04:00,7360.0,7360.0,7360.0,7359.98945109,0.28535699
37862,507605,2019-12-28 06:05:00,7360.0,7360.0,7360.0,7360.0,0.01080253
37863,507606,2019-12-28 06:06:00,7360.0,7373.9,7373.9,7359.98943371,6.11270736
37864,507607,2019-12-28 06:07:00,7373.84605564,7379.2,7388.0,7373.8,47.69719547
37865,507608,2019-12-28 06:08:00,7379.1,7378.31593368,7379.8,7378.31593368,0.92986922
37866,507609,2019-12-28 06:09:00,7378.3,7375.5,7378.3,7375.2,0.91699597
37867,507610,2019-12-28 06:10:00,7375.6,7375.5,7375.6,7375.5,2.40983135
37868,507611,2019-12-28 06:11:00,7375.5,7375.6,7375.6,7375.5,1.36937111
37869,507612,2019-12-28 06:12:00,7375.6,7375.6,7375.6,7375.5,0.05823377
37870,507613,2019-12-28 06:13:00,7375.5,7375.522259899999,7375.6,7375.5,0.03376143
37871,507614,2019-12-28 06:14:00,7375.5,7375.5,7375.522259899999,7375.5,0.12643865
37872,507615,2019-12-28 06:15:00,7375.5,7375.522259899999,7375.6,7375.5,0.145
37873,507616,2019-12-28 06:16:00,7375.5,7370.7,7375.522259899999,7370.7,2.31930421
37874,507617,2019-12-28 06:17:00,7370.7,7370.71714101,7370.8,7370.7,0.11109399
37875,507618,2019-12-28 06:18:00,7370.7,7370.7,7370.7,7370.7,0.04
37876,507619,2019-12-28 06:19:00,7370.7,7370.8,7370.8,7370.7,0.13177575
37877,507620,2019-12-28 06:20:00,7370.8,7370.7,7370.8,7370.7,0.31
37878,507621,2019-12-28 06:21:00,7370.71074365,7365.3,7370.71714101,7365.2,6.83038067
37879,507622,2019-12-28 06:22:00,7364.4,7361.2,7364.4,7361.2,1.61306104
37880,507623,2019-12-28 06:23:00,7361.2,7361.2,7361.3,7361.2,0.24337399999999998
37881,507624,2019-12-28 06:24:00,7361.2,7361.3,7361.3,7361.2,0.10133544
37882,507625,2019-12-28 06:25:00,7361.2,7361.3,7361.3,7361.2,0.035
37883,507626,2019-12-28 06:26:00,7361.21865017,7361.241027,7361.3,7361.21865017,2.066796
37884,507627,2019-12-28 06:27:00,7361.3,7361.3,7361.3,7361.21865017,0.12498182
37885,507628,2019-12-28 06:28:00,7361.3,7374.1,7374.1,7361.3,4.35204411
37886,507629,2019-12-28 06:29:00,7374.1,7385.1,7385.80297939,7374.1,5.30160218
37887,507630,2019-12-28 06:30:00,7385.02075074,7374.6,7385.02075074,7373.06382698,7.12901181
37888,507631,2019-12-28 06:31:00,7374.5,7374.51653734,7374.6,7374.5,0.19626687
37889,507632,2019-12-28 06:32:00,7374.5,7371.9,7374.5,7371.9,2.71168605
37890,507633,2019-12-28 06:33:00,7369.9,7369.93491235,7370.0,7369.9,0.065
37891,507634,2019-12-28 06:34:00,7369.92594366,7368.091751999999,7369.92594366,7365.91202212,5.16863689
37892,507635,2019-12-28 06:35:00,7367.9,7367.909065999999,7367.92346723,7367.9,0.15
37893,507636,2019-12-28 06:36:00,7367.909065999999,7360.3,7367.909065999999,7360.3,1.04076291
37894,507637,2019-12-28 06:37:00,7360.3,7359.9,7360.3,7359.9,1.8556566000000003
37895,507638,2019-12-28 06:38:00,7359.9,7352.5,7359.9,7352.4,4.26494147
37896,507639,2019-12-28 06:39:00,7352.5,7352.4,7352.5,7352.4,0.09392783
37897,507640,2019-12-28 06:40:00,7352.4,7346.24455874,7352.4,7345.9,4.64426175
37898,507641,2019-12-28 06:41:00,7346.24455874,7346.260775,7346.3,7346.24455874,0.01718355
37899,507642,2019-12-28 06:42:00,7346.24455874,7346.3,7346.3,7346.2,1.99493773
37900,507643,2019-12-28 06:43:00,7346.260775,7346.3,7346.3,7346.2,2.24650766
37901,507644,2019-12-28 06:44:00,7346.2,7346.2,7346.3,7346.2,0.28143104
37902,507645,2019-12-28 06:45:00,7346.2,7339.2,7346.2,7339.2,5.389827400000001
37903,507646,2019-12-28 06:46:00,7339.7,7341.43943985,7341.5,7339.7,0.0812
37904,507647,2019-12-28 06:47:00,7341.4,7341.43943985,7341.5,7341.4,0.025450999999999998
37905,507648,2019-12-28 06:48:00,7341.43943985,7349.6,7349.6,7341.43943985,0.08089146
37906,507649,2019-12-28 06:49:00,7349.1837510000005,7349.1,7349.1837510000005,7349.1,0.35260487
37907,507650,2019-12-28 06:50:00,7349.14997947,7349.14997947,7349.14997947,7349.14997947,0.025
37908,507651,2019-12-28 06:52:00,7349.14997947,7349.14997947,7349.14997947,7349.1,0.06900842
37909,507652,2019-12-28 06:53:00,7349.14997947,7349.2,7349.2,7349.14997947,0.244
37910,507653,2019-12-28 06:54:00,7349.2,7349.2,7349.2,7349.1,0.04
37911,507654,2019-12-28 06:55:00,7349.2,7343.56263192,7349.2,7342.0,1.08867966
37912,507655,2019-12-28 06:56:00,7340.5,7340.54546424,7340.6,7340.3,1.12298817
37913,507656,2019-12-28 06:57:00,7340.6,7343.0,7343.00389716,7340.54546424,0.026034500000000002
37914,507657,2019-12-28 06:58:00,7345.23883618,7342.3,7345.23883618,7342.3,0.0163
37915,507658,2019-12-28 06:59:00,7340.9,7331.2,7340.9,7331.1,5.37374826
37916,507659,2019-12-28 07:00:00,7331.1,7326.6,7331.1,7325.9,6.72863107
37917,507660,2019-12-28 07:01:00,7328.0,7330.3,7330.4,7326.2,2.57471943
37918,507661,2019-12-28 07:02:00,7330.4,7339.5,7341.7,7330.3,22.55319274
37919,507662,2019-12-28 07:03:00,7339.5,7340.8,7343.6,7339.5,9.47405189
37920,507663,2019-12-28 07:04:00,7339.5,7339.4,7339.5,7339.4,0.81180227
37921,507664,2019-12-28 07:05:00,7339.76323558,7339.76323558,7339.76323558,7339.76323558,0.005
37922,507665,2019-12-28 07:06:00,7339.8,7349.2,7349.2,7339.8,0.08594616
37923,507666,2019-12-28 07:07:00,7349.2,7349.14997947,7349.2,7349.14997947,0.02894504
37924,507667,2019-12-28 07:08:00,7349.2,7349.2,7349.2,7349.2,0.862994
37925,507668,2019-12-28 07:09:00,7349.1,7349.1,7349.1,7349.1,0.055
37926,507669,2019-12-28 07:10:00,7349.1,7346.0,7349.1,7344.8,22.55001966
37927,507670,2019-12-28 07:11:00,7346.0,7349.0,7349.0,7346.0,0.68806833
37928,507671,2019-12-28 07:12:00,7346.0,7346.0,7346.1,7346.0,0.09475317
37929,507672,2019-12-28 07:13:00,7346.0,7346.1,7346.1,7346.0,1.18672
37930,507673,2019-12-28 07:14:00,7347.2,7347.2,7347.2,7347.2,0.00142789
37931,507674,2019-12-28 07:15:00,7347.2,7348.4,7348.4,7347.2,0.7405547699999999
37932,507675,2019-12-28 07:16:00,7348.361664,7348.4,7348.4,7348.361664,0.037442760000000005
37933,507676,2019-12-28 07:17:00,7348.4,7348.3,7348.4,7348.3,0.0052771
37934,507677,2019-12-28 07:18:00,7348.4,7348.4,7348.4,7348.4,0.04225
37935,507678,2019-12-28 07:19:00,7348.4,7348.3,7348.4,7348.3,0.186906
37936,507679,2019-12-28 07:20:00,7348.4,7348.4,7348.4,7348.4,0.19309400000000002
37937,507680,2019-12-28 07:21:00,7349.1837510000005,7348.4,7349.1837510000005,7348.4,0.138051
37938,507681,2019-12-28 07:22:00,7348.453006999999,7348.47474382,7348.47474382,7348.453006999999,0.01
37939,507682,2019-12-28 07:23:00,7348.453006999999,7348.453006999999,7348.453006999999,7348.453006999999,0.005
37940,507683,2019-12-28 07:25:00,7348.5,7348.5,7348.5,7348.4,0.06377251
37941,507684,2019-12-28 07:26:00,7348.453006999999,7348.5,7348.5,7348.453006999999,0.11
37942,507685,2019-12-28 07:27:00,7345.0,7344.8,7345.0,7344.8,0.40156493
37943,507686,2019-12-28 07:28:00,7344.8,7345.0,7345.0,7344.8,0.31341490000000005
37944,507687,2019-12-28 07:29:00,7346.0,7345.9,7346.0,7345.2,0.1199361
37945,507688,2019-12-28 07:30:00,7345.9,7345.9,7345.9,7345.9,0.025
37946,507689,2019-12-28 07:31:00,7346.0,7345.9,7346.0,7345.9,0.07890161
37947,507690,2019-12-28 07:32:00,7345.9,7344.7,7345.90931789,7344.7,0.07531533
37948,507691,2019-12-28 07:33:00,7344.7,7344.7,7344.79184838,7344.7,0.53379749
37949,507692,2019-12-28 07:35:00,7344.7,7344.7,7344.7,7344.7,0.0345
37950,507693,2019-12-28 07:36:00,7344.7,7344.72431705,7344.72431705,7344.7,0.18
37951,507694,2019-12-28 07:37:00,7344.7,7341.5,7344.7,7341.5,0.1946
37952,507695,2019-12-28 07:38:00,7341.5,7341.5,7341.5,7341.5,0.03490012
37953,507696,2019-12-28 07:39:00,7341.54234387,7341.5,7341.54234387,7341.5,0.01
37954,507697,2019-12-28 07:40:00,7341.6,7341.5,7341.6,7341.5,0.09158748
37955,507698,2019-12-28 07:41:00,7341.5511868,7341.6,7341.6,7341.5,0.17
37956,507699,2019-12-28 07:42:00,7341.6,7341.510939,7341.6,7341.510939,0.51
37957,507700,2019-12-28 07:43:00,7341.5,7341.5,7341.5,7341.5,0.00279006
37958,507701,2019-12-28 07:44:00,7341.5,7343.2,7343.2,7341.5,0.46098525
37959,507702,2019-12-28 07:45:00,7342.9,7343.5,7343.5,7341.7,4.26537512
37960,507703,2019-12-28 07:46:00,7342.0,7328.0,7342.0,7327.9,8.63073798
37961,507704,2019-12-28 07:47:00,7328.2662040000005,7329.37794397,7329.37794397,7328.2,0.021
37962,507705,2019-12-28 07:48:00,7329.37794397,7329.03554559,7329.4,7329.03554559,0.41148555
37963,507706,2019-12-28 07:49:00,7329.1,7328.1,7329.1,7328.0,0.11482849
37964,507707,2019-12-28 07:50:00,7328.0,7333.4,7333.4,7328.0,0.0417639
37965,507708,2019-12-28 07:51:00,7331.8,7330.0,7331.8,7330.0,0.10856600000000001
37966,507709,2019-12-28 07:52:00,7329.9,7328.3,7329.9,7328.3,1.12806723
37967,507710,2019-12-28 07:53:00,7331.6,7336.2990801,7336.2990801,7331.6,6.04887581
37968,507711,2019-12-28 07:54:00,7335.4,7334.0,7335.4,7334.0,0.08731807
37969,507712,2019-12-28 07:55:00,7333.92947,7328.7,7334.0,7328.7,1.05148411
37970,507713,2019-12-28 07:56:00,7328.8,7328.8,7328.8,7328.8,0.171906
37971,507714,2019-12-28 07:57:00,7331.5,7331.5,7331.5,7331.49396121,0.025
37972,507715,2019-12-28 07:58:00,7331.5,7330.2,7331.5,7330.2,0.21363204
37973,507716,2019-12-28 07:59:00,7330.26474475,7335.18161059,7335.18161059,7330.26474475,0.04036316
37974,507717,2019-12-28 08:00:00,7337.64004351,7338.3,7340.32197034,7337.08130876,1.64808738
37975,507718,2019-12-28 08:01:00,7335.299615000001,7335.3,7336.1,7335.2,2.7011525
37976,507719,2019-12-28 08:02:00,7335.29335754,7335.2,7335.29335754,7335.2,0.03
37977,507720,2019-12-28 08:03:00,7335.2,7329.3,7335.2,7328.1,3.19338277
37978,507721,2019-12-28 08:04:00,7329.14727524,7330.4,7332.5,7329.14727524,0.80826772
37979,507722,2019-12-28 08:05:00,7330.5,7330.5,7330.5,7330.4,0.015
37980,507723,2019-12-28 08:06:00,7330.4,7329.2,7330.4,7329.2,0.06
37981,507724,2019-12-28 08:07:00,7329.3,7329.25902219,7329.3,7329.2,0.3200000000000001
37982,507725,2019-12-28 08:08:00,7329.2,7312.16173869,7329.2,7311.3,5.21400975
37983,507726,2019-12-28 08:09:00,7311.9,7305.6,7311.9,7300.0,17.104714
37984,507727,2019-12-28 08:10:00,7305.5,7305.5,7307.1,7305.5,0.45473374
37985,507728,2019-12-28 08:11:00,7305.5,7317.3,7317.4,7305.5,6.4222809000000005
37986,507729,2019-12-28 08:12:00,7317.3,7317.2,7317.3,7317.2,0.045
37987,507730,2019-12-28 08:13:00,7317.2,7317.213701000001,7317.213701000001,7317.2,0.08474827
37988,507731,2019-12-28 08:14:00,7317.2,7317.2,7317.2,7317.2,0.23730246
37989,507732,2019-12-28 08:15:00,7317.2,7317.3,7317.3,7317.2,0.20025745
37990,507733,2019-12-28 08:16:00,7317.2,7312.2,7317.2,7311.3,2.60041473
37991,507734,2019-12-28 08:17:00,7311.8,7311.8,7311.8,7311.8,0.06009085
37992,507735,2019-12-28 08:18:00,7311.8,7311.9,7311.9,7311.8,0.365
37993,507736,2019-12-28 08:19:00,7311.9,7319.1,7322.2,7311.9,1.04142177
37994,507737,2019-12-28 08:20:00,7319.09004965,7320.5,7320.5,7317.3,10.71140582
37995,507738,2019-12-28 08:21:00,7320.1,7321.1,7321.2,7320.1,0.27451653
37996,507739,2019-12-28 08:22:00,7321.1,7321.1,7321.1,7321.1,0.01
37997,507740,2019-12-28 08:23:00,7321.0,7320.3,7321.0,7320.1,0.01823503
37998,507741,2019-12-28 08:24:00,7320.6,7317.3,7320.6,7317.3,0.31528949
37999,507742,2019-12-28 08:25:00,7317.3,7312.9,7317.4,7312.9,1.05
38000,507743,2019-12-28 08:26:00,7313.1,7312.9,7313.1,7312.9,0.1993582
38001,507744,2019-12-28 08:27:00,7312.9,7312.9,7312.92058,7312.9,0.08325497
38002,507745,2019-12-28 08:28:00,7312.9,7312.9,7312.9,7312.9,0.00258226
38003,507746,2019-12-28 08:29:00,7312.91791234,7312.9,7312.91791234,7312.9,0.14745415
38004,507747,2019-12-28 08:30:00,7312.92058,7312.9,7312.92058,7312.9,0.020943660000000003
38005,507748,2019-12-28 08:31:00,7312.9,7305.0,7312.9,7304.56294602,0.14293
38006,507749,2019-12-28 08:32:00,7304.9,7304.8,7305.0,7304.8,0.05
38007,507750,2019-12-28 08:33:00,7304.9,7305.0,7305.0,7304.9,0.05840635
38008,507751,2019-12-28 08:34:00,7304.9,7304.9,7305.0,7304.9,0.325
38009,507752,2019-12-28 08:35:00,7305.0,7309.59155881,7309.59155881,7305.0,0.42809153
38010,507753,2019-12-28 08:36:00,7309.59155881,7313.2,7313.2,7309.59155881,2.08692933
38011,507754,2019-12-28 08:37:00,7313.05571429,7315.62589417,7315.62589417,7313.05571429,0.10426369
38012,507755,2019-12-28 08:38:00,7317.0,7317.0,7317.1,7316.9,0.10465719
38013,507756,2019-12-28 08:39:00,7318.2,7315.9,7318.2,7315.9,1.379422
38014,507757,2019-12-28 08:40:00,7317.3,7315.9,7317.3,7315.9,1.3389
38015,507758,2019-12-28 08:41:00,7316.8,7318.8,7318.8,7316.0,1.473
38016,507759,2019-12-28 08:42:00,7319.0,7320.7,7320.7,7316.4,6.23
38017,507760,2019-12-28 08:43:00,7321.4,7316.96685758,7321.5,7316.0,0.23366228
38018,507761,2019-12-28 08:44:00,7318.7,7319.2,7320.3,7316.74336368,0.52641347
38019,507762,2019-12-28 08:45:00,7319.1,7321.10149477,7321.10149477,7317.3,0.53402971
38020,507763,2019-12-28 08:46:00,7322.0,7323.44818074,7323.5,7322.0,0.606
38021,507764,2019-12-28 08:47:00,7323.6,7325.2,7326.4,7323.6,0.127
38022,507765,2019-12-28 08:48:00,7325.0,7325.1,7325.1,7325.0,0.03191161
38023,507766,2019-12-28 08:49:00,7327.9,7327.69456487,7328.1,7326.9,0.4748
38024,507767,2019-12-28 08:50:00,7327.7,7327.3,7328.8,7327.3,1.35443321
38025,507768,2019-12-28 08:51:00,7329.7,7329.8,7329.8,7329.7,0.02
38026,507769,2019-12-28 08:52:00,7329.5,7327.6,7329.5,7327.6,0.011000000000000001
38027,507770,2019-12-28 08:53:00,7327.6,7327.6,7327.6,7327.6,0.01112854
38028,507771,2019-12-28 08:55:00,7327.7,7327.7,7327.7,7327.7,0.1
38029,507772,2019-12-28 08:56:00,7328.1,7329.1,7329.1,7328.1,0.2
38030,507773,2019-12-28 08:57:00,7327.69456487,7327.626803,7327.69456487,7327.626803,0.00606
38031,507774,2019-12-28 08:58:00,7327.69456487,7328.3,7329.2,7327.69456487,1.04543722
38032,507775,2019-12-28 08:59:00,7328.9,7328.9,7328.9,7328.9,0.00140835
38033,507776,2019-12-28 09:00:00,7328.8,7327.7,7328.8,7327.6,0.8287385
38034,507777,2019-12-28 09:01:00,7327.7,7327.7,7327.7,7327.7,0.43376427
38035,507778,2019-12-28 09:03:00,7327.7,7327.7,7327.8,7327.7,0.33681065
38036,507779,2019-12-28 09:04:00,7327.6,7327.626803,7327.69456487,7327.6,0.56423793
38037,507780,2019-12-28 09:05:00,7327.626803,7326.9,7327.626803,7326.9,0.58372
38038,507781,2019-12-28 09:06:00,7326.9,7323.2,7326.9,7322.21896428,0.40012311
38039,507782,2019-12-28 09:07:00,7323.2,7323.2,7323.3,7323.2,0.43405911
38040,507783,2019-12-28 09:08:00,7323.2,7321.8,7323.2,7321.8,0.23002852
38041,507784,2019-12-28 09:09:00,7321.8,7321.8,7321.8,7321.8,0.24136835
38042,507785,2019-12-28 09:11:00,7321.8,7321.88372342,7321.9,7321.8,0.06
38043,507786,2019-12-28 09:12:00,7321.8,7321.88372342,7321.88372342,7321.8,0.05069394
38044,507787,2019-12-28 09:13:00,7321.8,7321.8,7321.88372342,7321.8,0.09724236
38045,507788,2019-12-28 09:14:00,7321.8,7321.88372342,7321.88372342,7321.8,0.00640553
38046,507789,2019-12-28 09:15:00,7321.8,7321.8,7321.8,7321.8,0.02
38047,507790,2019-12-28 09:16:00,7321.8,7321.8,7321.8,7321.8,0.07138441
38048,507791,2019-12-28 09:17:00,7321.8,7321.9,7321.9,7321.8,0.039276000000000005
38049,507792,2019-12-28 09:18:00,7321.8,7321.8,7321.8,7321.8,0.01
38050,507793,2019-12-28 09:19:00,7321.9,7321.8,7322.0,7321.8,0.86631598
38051,507794,2019-12-28 09:20:00,7322.0,7321.9635370000005,7322.0,7321.92234402,0.06459543
38052,507795,2019-12-28 09:21:00,7321.9635370000005,7321.9635370000005,7321.9635370000005,7321.9635370000005,0.0053
38053,507796,2019-12-28 09:22:00,7321.9635370000005,7321.99547037,7321.99547037,7321.9635370000005,0.025
38054,507797,2019-12-28 09:23:00,7321.99547037,7322.8,7322.8,7321.99547037,0.89484827
38055,507798,2019-12-28 09:24:00,7322.8,7325.347878899999,7325.4,7322.8,0.16056683
38056,507799,2019-12-28 09:25:00,7325.4,7325.4,7325.4,7325.4,0.015
38057,507800,2019-12-28 09:26:00,7325.4,7333.0,7333.1,7325.4,0.24956892
38058,507801,2019-12-28 09:27:00,7333.0,7333.0,7333.0,7333.0,0.03382723
38059,507802,2019-12-28 09:28:00,7333.0,7333.0,7333.0,7332.94668888,0.02963098
38060,507803,2019-12-28 09:29:00,7333.0,7335.0,7335.0,7333.0,2.0914002
38061,507804,2019-12-28 09:30:00,7335.0,7339.1,7339.2,7335.0,2.43555611
38062,507805,2019-12-28 09:31:00,7339.2,7339.3,7339.3,7339.2,1.27680547
38063,507806,2019-12-28 09:32:00,7339.3,7339.20450083,7339.3,7339.20450083,0.135
38064,507807,2019-12-28 09:33:00,7339.20450083,7339.2,7339.20450083,7339.2,0.01663795
38065,507808,2019-12-28 09:34:00,7339.2,7339.2,7339.2,7339.2,0.15
38066,507809,2019-12-28 09:35:00,7339.20450083,7339.20450083,7339.20450083,7339.20450083,0.005
38067,507810,2019-12-28 09:36:00,7339.2,7337.0,7339.2,7336.0,2.53586921
38068,507811,2019-12-28 09:37:00,7337.0,7337.0,7337.7,7337.0,0.27267039
38069,507812,2019-12-28 09:38:00,7337.0,7336.9,7337.0,7336.9,0.14418709999999998
38070,507813,2019-12-28 09:39:00,7336.943789,7331.1,7336.96956181,7331.0,3.58595925
38071,507814,2019-12-28 09:40:00,7331.1,7331.1,7331.1,7331.0,1.5959552
38072,507815,2019-12-28 09:42:00,7333.7,7334.28763498,7334.28763498,7333.7,0.17433217
38073,507816,2019-12-28 09:43:00,7333.655441,7333.655441,7334.3,7333.61715328,0.4562138
38074,507817,2019-12-28 09:44:00,7333.3,7333.3,7333.3,7333.3,0.0013974
38075,507818,2019-12-28 09:45:00,7333.1,7333.1,7333.1,7333.1,0.015
38076,507819,2019-12-28 09:46:00,7332.742011,7332.742011,7332.742011,7332.742011,0.005
38077,507820,2019-12-28 09:47:00,7332.742011,7331.0469734,7332.742011,7331.0,0.27576004
38078,507821,2019-12-28 09:48:00,7331.0469734,7331.0,7331.0469734,7331.0,0.10334348
38079,507822,2019-12-28 09:49:00,7331.04699071,7331.0,7331.04699071,7331.0,0.019971
38080,507823,2019-12-28 09:51:00,7331.04699071,7331.04699071,7331.04699071,7331.04699071,0.005
38081,507824,2019-12-28 09:52:00,7331.04699071,7331.0,7331.04699071,7331.0,0.38692
38082,507825,2019-12-28 09:53:00,7331.0,7331.0,7331.0,7331.0,0.00461072
38083,507826,2019-12-28 09:54:00,7331.04699071,7331.0,7331.04699071,7331.0,0.0753
38084,507827,2019-12-28 09:56:00,7331.04699071,7331.04699071,7331.04699071,7331.04699071,0.03589466
38085,507828,2019-12-28 09:57:00,7331.0,7331.0,7331.0,7331.0,0.02162233
38086,507829,2019-12-28 09:58:00,7331.0,7331.0,7331.0,7331.0,0.01783645
38087,507830,2019-12-28 09:59:00,7331.1,7331.1,7331.1,7331.1,0.00139502
38088,507831,2019-12-28 10:00:00,7332.0,7332.0,7332.0,7332.0,0.02179598
38089,507832,2019-12-28 10:01:00,7332.0,7332.0,7332.0,7332.0,0.43381901
38090,507833,2019-12-28 10:03:00,7332.0,7333.8,7336.0,7332.0,0.25182707
38091,507834,2019-12-28 10:04:00,7333.746784,7333.8,7333.8,7333.7,9.9356
38092,507835,2019-12-28 10:05:00,7333.746784,7333.84064718,7333.84064718,7333.746784,0.00704735
38093,507836,2019-12-28 10:06:00,7333.84064718,7333.9,7333.9,7333.84064718,0.075
38094,507837,2019-12-28 10:08:00,7333.8,7333.84064718,7333.9,7333.8,1.02952798
38095,507838,2019-12-28 10:09:00,7333.9,7332.5,7333.9,7332.0,1.40150897
38096,507839,2019-12-28 10:10:00,7333.6,7333.5,7333.6,7333.5,0.04871
38097,507840,2019-12-28 10:12:00,7333.6,7333.6,7333.6,7333.50540633,0.16811900000000002
38098,507841,2019-12-28 10:13:00,7333.5,7333.5,7333.5,7333.5,0.15132028
38099,507842,2019-12-28 10:14:00,7333.5,7333.5,7333.50540633,7333.5,0.17139222999999998
38100,507843,2019-12-28 10:15:00,7333.5,7333.5,7333.50540633,7333.5,0.24399459999999998
38101,507844,2019-12-28 10:16:00,7333.5,7333.5,7333.5,7333.5,0.04150294
38102,507845,2019-12-28 10:17:00,7333.5,7333.5,7333.5,7333.5,0.015
38103,507846,2019-12-28 10:18:00,7333.50540633,7333.50542364,7333.50542364,7333.5,1.02910964
38104,507847,2019-12-28 10:19:00,7333.5,7333.50542364,7333.50542364,7333.5,0.055
38105,507848,2019-12-28 10:20:00,7333.5,7329.6,7333.5,7329.5,0.23456336
38106,507849,2019-12-28 10:21:00,7329.6,7329.6,7329.6,7329.6,0.04
38107,507850,2019-12-28 10:22:00,7329.6,7329.6,7329.6,7329.6,0.08609458
38108,507851,2019-12-28 10:23:00,7329.6,7329.6,7329.63367524,7329.6,1.30144764
38109,507852,2019-12-28 10:24:00,7329.636348999999,7329.63954396,7329.63954396,7329.636348999999,0.060197
38110,507853,2019-12-28 10:25:00,7329.636348999999,7329.636348999999,7329.636348999999,7329.636348999999,0.005
38111,507854,2019-12-28 10:26:00,7329.636348999999,7329.636348999999,7329.636348999999,7329.636348999999,0.046342
38112,507855,2019-12-28 10:27:00,7329.636348999999,7329.6,7329.636348999999,7329.6,1.062
38113,507856,2019-12-28 10:28:00,7329.6,7329.7,7329.7,7329.6,0.03663087
